Title,Title_URL,Image,Price,Tag,Tag1
Nike Air Max SC Triple Black Leather,https://www.kickavenue.com/sneakers/nike/nike-air-max-sc-triple-black-leather-dh9636-001-ka/40473?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQwNDczLzYwZDFiYTc3N2UwNmIzOGZjYjVhNWVhYjJiNzY3MGZmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 3,390,000",
Nike Air Max 1 Patta Waves Noise Aqua (with Bracelet),https://www.kickavenue.com/sneakers/nike/nike-air-max-1-patta-waves-noise-aqua-with-bracelet-dh1348-004-wb-ka/27411?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI3NDExLzhlNGU1MjZmZmQ4OWVmZTA2OGU2MjBhNzExMDZhYjcwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 3,000,000",
Vans Sk8-Low Disruptive Black,https://www.kickavenue.com/sneakers/vans/vans-sk8-low-disruptive-black-vn0a4uuk4wb-ka/57292?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU3MjkyL2FiMzllMDMxMjI2YThkNzA1ZTMwZjllOGJiYWZhZTRlLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Vans,"IDR 1,330,000",
Vans Slip-On Shroom Doom Multicolor,https://www.kickavenue.com/sneakers/vans/vans-slip-on-shroom-doom-multicolor-vn0a5fcaapn-ka/75491?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1NDkxLzM5NjlhMmViNGUxYzkxYTJkOWJlMmM3YmQ5YjVlMGUzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Vans,"IDR 860,000",
New Balance 574 Green Sea Salt,https://www.kickavenue.com/sneakers/new-balance/new-balance-574-green-sea-salt-u574vpg7-ka/123251?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMzI1MS9hOWZhOGE5MGQwNTMyNGJkNzg0NzE1YTk0NjgyNTMzNy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 850,000",
Adidas Handball Spezial Mercedes-AMG Petronas Formula One Team White Silver,https://www.kickavenue.com/sneakers/adidas/adidas-handball-spezial-mercedes-amg-petronas-formula-one-team-white-silver-kj1178-ka/153868?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1Mzg2OC8xOGZjMmY4NjcxZDAwYzY0ZDM5YTcyOGYxNDAyN2M3My5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 2,300,000",
New Balance FuelCell Rebel v5 Urgent Red Black,https://www.kickavenue.com/sneakers/new-balance/new-balance-fuelcell-rebel-v5-urgent-red-black-mfcxla5-ka/132216?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjIxNi8zYzMxZDA5ODdjMDZmZjA2MmFiMzVkNmIyMTY2ODM1ZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 3,780,000",
New Balance 9060 Grey Lilac,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-grey-lilac-u9060gm-ka/75595?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1NTk1L2U1YzQwYzQxNzM1ZDg1ZTVkOWM4ODAxODI2MmM5NTgyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 1,900,000","IDR 2,475,000"
Adidas Adilette 22 Slides Olive Strata,https://www.kickavenue.com/sneakers/adidas/adidas-adilette-22-slides-olive-strata-ig5918-ka/72124?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcyMTI0L2Q4ZjdkNDc4ZTJlMmUwMjE5ZjEyYTEwODUwY2RkZDZjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 1,000,000",
Adidas Sapporo City Series size? Billy's Japan Green,https://www.kickavenue.com/sneakers/adidas/adidas-sapporo-city-series-size-billys-japan-green-jr1075-ka/132726?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjcyNi84Y2M5MTZlOTY0YmM5OTA2YTg0NzNlOGU2NDBiZDJmZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,700,000","IDR 1,897,500"
Vans Skate Old Skool One Piece Nico Robin,https://www.kickavenue.com/sneakers/vans/vans-skate-old-skool-one-piece-nico-robin-vn0a5fcbprp-ka-2/40087?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQwMDg3LzQzMTIwNDM3YThkMjAxNzZkMzU0MThhMTM3NDg0MWZmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Vans,"IDR 2,400,000",
ASICS Court FF 3 Novak White Tuna Blue,https://www.kickavenue.com/sneakers/asics/asics-court-ff-3-novak-white-tuna-blue-1041a522-967-ka/145531?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NTUzMS9hMTc4ZDg4M2I2YTRkOWMyNzUyZWUyZjBkODI4ZTMzMy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ASICS,"IDR 4,830,000",
Nike Air Rift Triple Black Buckle Strap (Women's),https://www.kickavenue.com/sneakers/nike/nike-air-rift-triple-black-buckle-strap-womens-ib8881-001-ka/132386?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjM4Ni9mOTNhYWJhZTJkZjhkMjJhYmRjYzk4NTkyYTZiMDQ4NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 2,090,000",
Adidas Adilette Comfort Slides Mercedes-AMG Petronas Formula One Team Turbo,https://www.kickavenue.com/sneakers/adidas/adidas-adilette-comfort-slides-mercedes-amg-petronas-formula-one-team-turbo-jq1937-ka/132289?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjI4OS8yYTZlYjMyM2YyN2IzMTdkZWVjZWQzYjdiYzBhMjM4Ni5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,440,000",
Vans Classic Slip-On Black,https://www.kickavenue.com/sneakers/vans/vans-classic-slip-on-black-vn000eyeblk-ka-3/4400?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQ0MDAvYTdjZGRjZmNjYmVkOTY0MGZkZjdlZGZiNTU3MGZkZGQucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9LCJ3ZWJwIjp7InF1YWxpdHkiOjUwfX19,Vans,"IDR 1,000,000","IDR 1,072,500"
Air Jordan 1 Retro High Dark Mocha (Grade School),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-retro-high-dark-mocha-gs-575441-105-ka-2/14805?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0ODA1Lzk4NWViZWQ1MjUxZmQzZjE3OGRhYTRkNTFlZmRkMzZjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 1,300,000","IDR 2,145,000"
New Balance 1000 Black Dark Silver Metallic Lime Leaf,https://www.kickavenue.com/sneakers/new-balance/new-balance-1000-black-dark-silver-metallic-lime-leaf-m1000t-ka/146253?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NjI1My9mM2Q5MWFjMWJkYTc5NGQ5Y2QwNWNkOGRmNDk3NGY4My5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 2,000,000",
New Balance 550 Triple Black (Grade School),https://www.kickavenue.com/sneakers/new-balance/new-balance-550-triple-black-gs-gsb550bb-ka-2/37747?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM3NzQ3L2Q4OGQ5YmMzYmRiYjA0YjQ3MDc1YTRhMzNhOGM3M2QzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 500,000","IDR 1,999,000"
ASICS Gel-1130 Swamp Green Silver,https://www.kickavenue.com/sneakers/asics/asics-gel-1130-swamp-green-silver-1203a842-300-ka/143171?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MzE3MS85YTIyMDZjMDkzODU3MzlkYTU4MDdkNjJhNWQ2OWU5Yi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ASICS,"IDR 1,840,000",
Nike Kobe Air Force 1 Low Court Puple,https://www.kickavenue.com/sneakers/nike/nike-kobe-air-force-1-low-court-puple-ib0018-500-ka/144907?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDkwNy9hZWM0NmIzZjA4MWU4OWQyZWUxZjUzMDk5ZDkwOGNlMy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,750,000",
Nike Ja 3 Pink Foam Valentine's Day,https://www.kickavenue.com/sneakers/nike/nike-ja-3-pink-foam-valentines-day-hf2793-601-hf2794-601-ka/151604?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTYwNC8zYzFjZGQ4NjYxYjk2NTliNDRkZTliNGVkYTAxZDQ4Ni5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 2,850,000",
Air Jordan 3 Retro Black Cat (2025),https://www.kickavenue.com/sneakers/air-jordan/air-jordan-3-retro-black-cat-2025-ct8532-001-ka/120392?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMDM5Mi80NjRlOTI2MDFkYjk4NTE3MTA4ODg2MmM5ZDJmYmY1Ny5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 4,000,000",
Nike Ebernon Low Premium 'White Lime Blast',https://www.kickavenue.com/sneakers/nike/nike-ebernon-low-premium-white-lime-blast-aq1774-100-ka/88967?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg4OTY3L2VjZDRkMDM0MjkwNTM1NjZjYzZkOTJmODVhNmM3MTljLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 680,000",
Nike Moon Shoe SP Jacquemus Alabaster (Women's),https://www.kickavenue.com/sneakers/nike/nike-moon-shoe-sp-jacquemus-alabaster-womens-hv8547-700-ka/144241?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDI0MS81OWQ5NDFmYTEwYzAzMmE4M2E3ZWNjMTA3NDFjYWYyMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 9,970,000",
Converse Run Star Hike High Black White Gum,https://www.kickavenue.com/sneakers/converse/converse-run-star-hike-high-black-white-gum-166800c-ka/20789?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIwNzg5LzU5ZTBjYmU1YWNlNTA5ZjhkZjZjNDg3ZGNiYzU2ZTE3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Converse,"IDR 600,000","IDR 1,650,000"
Adidas Superstar Mule Putty Grey,https://www.kickavenue.com/sneakers/adidas/adidas-superstar-mule-putty-grey-ie0757-ka/104981?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNDk4MS82ZDE0NTZkZTA2MTRjNGNhNTc3OGRhZmIxYTI5YjY2MS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,000,000",
Air Jordan 1 Low Desert Berry (Grade School),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-low-desert-berry-gs-553560-616-ka/59639?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU5NjM5Lzk4MmNiZTMxZTgzOGRlMGYwYTk1NjEyNzc2NWNmNGMyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 1,300,000","IDR 1,485,000"
Adidas Superstar II White Black,https://www.kickavenue.com/sneakers/adidas/adidas-superstar-ii-white-black-ji0124-ka/124182?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNDE4Mi9mYWQ4MmQyNGQ2OTQzY2YxYzU5NmYxMDhiOTA1YTU3Ny5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,670,000",
Nike Field General 82 SP Black White,https://www.kickavenue.com/sneakers/nike/nike-field-general-82-sp-black-white-fq8762-001-ka/103636?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMzYzNi8yYzI5Njg4NTUwY2UzMjQ1YTViN2NhOWM5OGM3NTBkZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,300,000","IDR 1,650,000"
Adidas Samba OG Black Embroidered Floral (Women's),https://www.kickavenue.com/sneakers/adidas/adidas-samba-og-black-embroidered-floral-w-if4397-ka/110433?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMDQzMy85ZGM3MTE5Yjc3MDQzNDQyOGU1NjJhZjRkMDY3MDU3OC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,630,000",
Nike GT Cut Academy USA,https://www.kickavenue.com/sneakers/nike/nike-gt-cut-academy-usa-fb2599-104-ka/118643?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExODY0My8yYWRjNzAxODVlZjdlMTE1ODY0ZWNkNjJjYzg4ZDM5NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 650,000",
Nike Ja 3 SE Outer Space (Grade School),https://www.kickavenue.com/sneakers/nike/nike-ja-3-se-outer-space-grade-school-iq0839-001-ka/152229?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MjIyOS8yNTU0YmYzZjZhNjkwMWZlN2ZiMDJlYWI0YWE1ZmI2NS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 2,120,000",
Nike SB Alleyoop Black Toe,https://www.kickavenue.com/sneakers/nike/nike-sb-alleyoop-black-toe-cj0882-102-ka/89606?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg5NjA2L2UwNzdmNmFjNjZhMzcxOTQxZTJkNzk3MjI1NzY0OTE2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 920,000",
New Balance 9060 Navy Castlerock,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-navy-castlerock-u9060ecc-ka/72279?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcyMjc5LzM2MWMzZGJkMjYyNTRlYWMyNmQzNDg2NzcyMjdiNWZhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 1,700,000",
Air Jordan 1 Mid Light Smoke Grey,https://www.kickavenue.com/sneakers/air-jordan/jordan-1-mid-light-smoke-grey-554724-092-ka-2/6027?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYwMjcvODI1YjI4ODktYjIwYi00MDlkLWFiOTMtOTJlNzRiOGQ2NTNiLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 2,100,000",
Jordan 4 Retro Union Off Noir,https://www.kickavenue.com/sneakers/air-jordan/jordan-4-retro-union-off-noir-dc9533-001-ka-2/11338?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMzM4LzY2MWMwYmRiOGI4NDIyNWE3YTU3YzE3NjgwNzZjNGY1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 3,000,000",
Puma Speedcat OG Leather White Black,https://www.kickavenue.com/sneakers/puma/puma-speedcat-og-leather-white-black-401603-02-ka/125477?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNTQ3Ny9lMGM1ZmFlMTg5YzQ3YmMyMGRiMGFjZDFhNDBhNGMwNy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Puma,"IDR 2,770,000",
Nike SB Dunk High Supreme Rammellzee,https://www.kickavenue.com/sneakers/nike/nike-sb-dunk-high-supreme-rammellzee-fd8779-100-ka/70361?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcwMzYxLzdiYmE1YTcwNDhkNTg4YWQ1NWFhMDc4YWM3OTkzNDdmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 7,130,000",
ON Running Cloud X4 Ivory Black,https://www.kickavenue.com/sneakers/on-running/on-running-cloud-x4-ivory-black-3me30040791-ka/120536?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMDUzNi9kMjYxOGUyODNmMWU1M2ZlNWJiMDBmNTVkZjJjMGNjYi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ON Running,"IDR 2,700,000",
Salomon XA Pro 3D GORETEX Pewter Silver Cloud,https://www.kickavenue.com/sneakers/salomon/salomon-xa-pro-3d-goretex-pewter-silver-cloud-l47587500-ka/142744?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0Mjc0NC9mNTZhOTg1NGEyYTIyZDA4YjU3MzkzMmE2ZTZhNzA4NS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Salomon,"IDR 5,040,000",
Onitsuka Tiger 66 Triple White,https://www.kickavenue.com/sneakers/onitsuka-tiger/onitsuka-tiger-66-triple-white-1183a844-100-ka/108432?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwODQzMi9jYjVkNmVkY2I0MGMyMTg5ZjEzMzFjZTllN2ViZWFjYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Onitsuka Tiger,"IDR 1,300,000",
Air Jordan 1 Low Barely Grape (Women's),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-low-barely-grape-w-dc0774-501-ka-2/42540?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQyNTQwLzNmNTI5ZDI1OGIxMjdjMjRhNjdlMzM3MDFkYzE1NDdhLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 1,000,000","IDR 1,815,000"
New Balance 9060 Blue Black,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-blue-black-u9060nrh-ka/96245?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk2MjQ1L2UyNzk3MDdlNTJiMzE2NzE3ZjkyYTk1ZjM5ZmQ2OWYxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 970,000","IDR 2,475,000"
Nike Court Vision Low Sail Gum Light Brown,https://www.kickavenue.com/sneakers/nike/nike-court-vision-low-sail-gum-light-brown-hf1068-133-ka/95955?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk1OTU1L2E4NmRhYTMwZDE3MDA2ZDQwN2YyZTg4MWFlYmJmMDNmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 800,000",
New Balance 991v2 MiUK Daniëlle Cathari x Kith Reverse Matcha,https://www.kickavenue.com/sneakers/new-balance/new-balance-991v2-miuk-danille-cathari-x-kith-reverse-matcha-u991ck2-ka/146218?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NjIxOC8wNTRhYTJlNThjYjE4ODgzNWQ3NWFiNWQ4M2Q2ZDFiNS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 6,800,000",
ASICS Gel-1130 Black Cream,https://www.kickavenue.com/sneakers/asics/asics-gel-1130-black-cream-1203a609-001-ka/152774?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1Mjc3NC83OWZjMmZkOWYwYmJiZTdmZjNjMTFmNmJiZDZjY2UyZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ASICS,"IDR 1,550,000",
